DateTime,Bus,Power,Temperature,Voltage,Current
2023-01-01 03:25:00,Bus 1,1209.859777,25.092132490206165,229.041,2.805
2023-01-01 03:25:00,Bus 4,0.0,25.0,228.08,0.0
2023-01-01 03:25:00,Bus 0,-1498.0515839999998,24.77396945744153,227.413,-4.15
2023-01-01 03:25:00,Bus 2,-708.54,24.98441317049424,230.181,-1.468
2023-01-01 03:26:00,Bus 0,-479.4225270000002,24.92171148942064,227.398,-1.328
2023-01-01 03:26:00,Bus 3,1000.521,25.102629084980464,234.082,2.381
2023-01-01 03:26:00,Bus 5,-633.038889,24.97568783157772,233.186,-2.09
2023-01-01 03:26:00,Bus 1,734.6960160000001,25.038822424621667,229.044,1.7
2023-01-01 03:26:00,Bus 2,-622.7556000000001,24.97122437253181,230.175,-1.291
2023-01-01 03:26:00,Bus 4,0.0,25.0,228.065,0.0
2023-01-01 03:27:00,Bus 4,0.0,25.0,228.051,0.0
2023-01-01 03:27:00,Bus 1,1232.96225,25.205728809629463,229.028,2.842
2023-01-01 03:27:00,Bus 2,-590.3471999999999,24.9751359077836,230.197,-1.223
2023-01-01 03:27:00,Bus 0,-1185.6392489999998,24.96431009962927,227.386,-3.29
2023-01-01 03:27:00,Bus 3,908.368672,25.03183812393374,234.078,2.162
2023-01-01 03:27:00,Bus 5,-365.344473,24.9682162082746,233.205,-1.206
2023-01-01 03:28:00,Bus 3,1330.004356,25.061584009842893,234.074,3.165
2023-01-01 03:28:00,Bus 0,-581.6858399999996,24.975158292592216,227.375,-1.614
2023-01-01 03:28:00,Bus 1,700.862184,25.057015370814387,229.012,1.613
2023-01-01 03:28:00,Bus 5,-577.2391,24.97417097021722,233.223,-1.906
2023-01-01 03:28:00,Bus 4,0.0,25.0,228.036,0.0
2023-01-01 03:28:00,Bus 2,-871.9416000000001,24.96019193565958,230.218,-1.807
2023-01-01 03:29:00,Bus 5,-532.7821799999999,24.97488718426273,233.242,-1.759
2023-01-01 03:29:00,Bus 2,-641.0688,24.98125311586299,230.24,-1.328
2023-01-01 03:29:00,Bus 0,-650.0316620000001,24.950509108873728,227.364,-1.807
2023-01-01 03:29:00,Bus 1,1262.742882,25.11103836080208,228.997,2.9
